MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,FLS_RSTO,MSR_ACTIVE,KNUMV,XCOMPL
140,4900003286,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:03:52,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003287,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:03:53,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003288,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:03:54,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003289,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:03:55,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003290,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:03:57,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003291,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:03:58,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003292,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:03:59,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003293,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:00,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003294,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:01,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003295,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:03,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003296,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:04,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003297,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:05,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003298,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:06,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003299,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:07,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003300,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:09,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003301,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:10,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003302,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:11,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003303,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:12,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003304,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:13,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003305,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:15,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003306,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:16,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003307,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:17,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003308,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:18,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003309,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:19,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003310,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:21,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003311,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:22,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003312,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:23,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003313,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:24,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003314,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:26,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003315,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:27,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003316,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:28,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003317,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:29,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003318,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:30,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003319,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:32,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003320,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:33,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003321,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:34,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003322,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:35,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003323,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:37,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003324,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:38,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003325,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:39,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003326,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:40,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003327,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:42,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003328,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:43,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003329,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:44,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003330,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:45,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003331,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:46,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003332,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:48,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003333,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:49,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003334,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:50,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003335,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:51,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003336,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:53,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003337,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:54,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003338,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:55,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003339,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:56,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003340,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:57,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003341,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:04:59,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003342,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:00,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003343,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:01,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003344,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:02,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003345,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:04,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003346,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:05,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003347,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:07,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003348,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:08,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003349,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:09,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003350,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:11,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003351,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:12,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003352,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:13,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003353,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:15,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003354,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:16,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003355,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:17,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003356,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:19,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003357,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:20,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003358,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:21,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003359,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:22,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003360,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:24,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003361,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:25,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003362,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:26,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003363,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:27,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003364,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:29,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003365,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:30,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003366,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:31,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003367,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:32,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003368,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:34,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003369,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:35,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003370,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:36,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003371,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:37,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003372,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:39,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003373,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:40,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003374,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:41,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003375,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:43,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003376,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:44,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003377,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:45,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003378,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:46,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003379,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:47,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003380,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:49,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003381,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:50,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003382,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:51,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003383,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:53,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003384,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:54,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003385,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:55,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003386,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:56,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003387,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:57,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003388,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:05:59,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003389,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:00,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003390,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:01,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003391,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:02,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003392,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:04,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003393,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:05,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003394,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:06,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003395,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:07,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003396,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:08,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003397,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:10,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003398,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:11,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003399,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:12,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003400,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:13,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003401,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:15,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003402,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:16,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003403,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:17,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003404,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:18,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003405,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:20,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003406,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:21,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003407,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:22,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003408,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:23,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003409,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:25,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003410,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:26,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003411,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:27,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003412,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:28,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003413,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:30,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003414,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:31,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003415,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:32,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003416,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:33,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003417,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:34,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003418,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:35,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003419,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:37,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003420,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:38,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003421,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:39,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003422,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:40,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
140,4900003423,2018,WA,WA,PR,7/11/18,7/11/18,7/11/18,11:06:41,00/00/0000,BRUSS,,,,0,,1,,HELCLNT140,,MIGO_GI,,,0:00:00,,,,,,,,,
