MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,AEDAT,UPDDT,WWERT,USNAM,TCODE,BVORG,XBLNR,DBBLG,DBBLG_GJAHR,DBBLG_BUKRS,STBLG,STJAH,BKTXT,WAERS,KURSF,KZWRS,KZKRS,BSTAT,XNETB,FRATH,XRUEB,GLVOR,GRPID,DOKID,ARCID,IBLAR,AWTYP,AWKEY,FIKRS,HWAER,HWAE2,HWAE3,KURS2,KURS3,BASW2,BASW3,UMRD2,UMRD3,XSTOV,STODT,XMWST,CURT2,CURT3,KUTY2,KUTY3,XSNET,AUSBK,XUSVR,DUEFL,AWSYS,TXKRS,CTXKRS,LOTKZ,XWVOF,STGRD,PPNAM,PPDAT,PPTME,BRNCH,NUMPG,ADISC,XREF1_HD,XREF2_HD,XREVERSAL,REINDAT,RLDNR,LDGRP,PROPMANO,XBLNR_ALT,VATDATE,DOCCAT,XSPLIT,CASH_ALLOC,FOLLOW_ON,XREORG,SUBSET,KURST,KURSX,KUR2X,KUR3X
140,US00,4900000477,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000478,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000479,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000480,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000481,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000482,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000483,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000484,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000485,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000486,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000487,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:09,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000488,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000489,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000490,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000491,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000492,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000493,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000494,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000495,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000496,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000497,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000498,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000499,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000500,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:10,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000501,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000502,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000503,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000504,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000505,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000506,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000507,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000508,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000509,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000510,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000511,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000512,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000513,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000514,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:11,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000515,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000516,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000517,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000518,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000519,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000520,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000521,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000522,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000523,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000524,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000525,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000526,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000527,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:12,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000528,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000529,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000530,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000531,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000532,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000533,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000534,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000535,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000536,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000537,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000538,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
140,US00,4900000539,2016,WA,5/27/16,5/27/16,5,5/27/16,13:15:13,00/00/0000,00/00/0000,5/27/16,BOETTCHER,MB1C,,,,0,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,00/00/0000,,,,,,,,,,,0,0,,,,,00/00/0000,0:00:00,,0,,,,,00/00/0000,,,,,00/00/0000,,,,,,,M,0,0,0
