MANDT,EBELN,BUKRS,BSTYP,BSART,BSAKZ,LOEKZ,STATU,AEDAT,ERNAM,LASTCHANGEDATETIME,,PINCR,LPONR,LIFNR,SPRAS,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,BWBDT,ANGDT,BNDDT,GWLDT,AUSNR,ANGNR,IHRAN,IHREZ,VERKF,TELF1,LLIEF,KUNNR,KONNR,ABGRU,AUTLF,WEAKT,RESWK,LBLIF,INCO1,INCO2,KTWRT,SUBMI,KNUMV,KALSM,STAFO,LIFRE,EXNUM,UNSEZ,LOGSY,UPINC,STAKO,FRGGR,FRGSX,FRGKE,FRGZU,FRGRL,LANDS,LPHIS,ADRNR,STCEG_L,STCEG,ABSGR,ADDNR,KORNR,MEMORY,PROCSTAT,RLWRT,REVNO,SCMPROC,REASON_CODE,MEMORYTYPE,RETTP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,MSR_ID,HIERARCHY_EXISTS,THRESHOLD_EXISTS,LEGAL_CONTRACT,DESCRIPTION
140,4500000120,US00,F,NB,,,9,2/8/19,LEARN-022,"20,190,208,220,623.50",,10,10,101022,E,1,0,0,0,0,0,US00,N00,USD,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000126,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000121,DE00,F,NB,,,9,2/8/19,LEARN-021,"20,190,208,221,408.60",,10,10,113021,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000127,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000122,DE00,F,NB,,,9,2/8/19,LEARN-035,"20,190,208,222,451.20",,10,10,113035,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000128,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000123,DE00,F,NB,,,9,2/8/19,LEARN-039,"20,190,208,222,454.00",,10,10,113039,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000129,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000124,DE00,F,NB,,,9,2/8/19,LEARN-027,"20,190,208,222,831.30",,10,10,113027,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000130,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000125,DE00,F,NB,,,9,2/8/19,LEARN-022,"20,190,208,231,902.90",,10,10,113022,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000131,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000126,US00,F,NB,,,9,2/8/19,LEARN-018,"20,190,208,235,309.70",,10,10,101018,E,,0,0,0,0,0,,N00,USD,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000132,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,X,2,0,,,,H,,0,,0,0,00/00/0000,,,,,
140,4500000127,US00,F,NB,,,9,2/8/19,LEARN-018,"20,190,208,235,545.40",,10,10,101018,E,1,0,0,0,0,0,US00,N00,USD,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000133,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000128,US00,F,NB,,,9,2/8/19,LEARN-019,"20,190,209,001,103.10",,10,10,101019,E,1,0,0,0,0,0,US00,N00,USD,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000134,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000129,US00,F,NB,,,9,2/8/19,LEARN-037,"20,190,209,001,742.80",,10,10,101037,E,1,0,0,0,0,0,US00,N00,USD,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000135,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000130,DE00,F,NB,,,9,2/8/19,LEARN-019,"20,190,209,003,514.80",,10,10,113019,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000136,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000131,DE00,F,NB,,,9,2/8/19,LEARN-037,"20,190,209,003,712.50",,10,10,113037,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/8/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000137,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000132,DE00,F,NB,,,9,2/8/19,LEARN-014,"20,190,209,060,630.10",,10,10,113014,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/9/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000138,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000133,US00,F,NB,,,9,2/11/19,LEARN-020,"20,190,212,051,332.40",,10,10,101020,E,1,0,0,0,0,0,US00,N00,USD,1,,2/11/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000139,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000134,DE00,F,NB,,,9,2/12/19,LEARN-018,"20,190,212,201,634.00",,10,10,113018,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/12/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000140,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000135,US00,F,NB,,,9,2/12/19,LEARN-033,"20,190,212,224,345.10",,10,10,101033,E,1,0,0,0,0,0,US00,N00,USD,1,,2/12/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000141,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000136,US00,F,NB,,,9,2/12/19,LEARN-026,"20,190,212,224,600.00",,10,10,101026,E,1,0,0,0,0,0,US00,N00,USD,1,,2/12/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000142,RM0000,SAP,,,,,1,,,,,,,US,,,,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000137,DE00,F,NB,,,9,2/12/19,LEARN-026,"20,190,212,232,541.30",,10,10,113026,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/12/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000143,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000138,US00,F,NB,,,9,2/14/19,TEACH-001,"20,190,214,163,921.50",,10,10,105000,E,1,0,0,0,0,0,US00,N00,USD,1,,2/14/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000144,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000139,US00,F,NB,,,9,2/14/19,TEACH-001,"20,190,214,171,623.60",,10,10,105000,E,1,0,0,0,0,0,US00,N00,USD,1,,2/14/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000145,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000140,US00,F,NB,,,9,2/16/19,LEARN-014,"20,190,216,191,945.00",,10,10,105014,E,1,0,0,0,0,0,US00,N00,USD,1,,2/16/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000146,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000141,US00,F,NB,,,9,2/16/19,LEARN-014,"20,190,216,194,144.60",,10,10,111014,E,1,0,0,0,0,0,US00,N00,USD,1,,2/16/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000147,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000142,US00,F,NB,,,9,2/16/19,LEARN-014,"20,190,216,195,218.10",,10,10,102014,E,1,0,0,0,0,0,US00,N00,USD,1,,2/16/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000148,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000143,US00,F,NB,,,9,2/16/19,LEARN-040,"20,190,217,051,006.80",,10,10,105040,E,1,0,0,0,0,0,US00,N00,USD,1,,2/16/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000149,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000144,US00,F,NB,,,9,2/16/19,LEARN-040,"20,190,217,053,604.70",,10,10,111040,E,1,0,0,0,0,0,US00,N00,USD,1,,2/16/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000150,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000145,US00,F,NB,,,9,2/16/19,LEARN-040,"20,190,217,055,540.60",,10,10,102040,E,1,0,0,0,0,0,US00,N00,USD,1,,2/16/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000151,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000146,US00,F,NB,,,9,2/17/19,LEARN-020,"20,190,217,225,902.00",,10,10,101020,E,1,0,0,0,0,0,US00,N00,USD,1,,2/17/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000152,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000147,US00,F,NB,,,9,2/17/19,LEARN-020,"20,190,217,232,347.00",,10,10,105020,E,1,0,0,0,0,0,US00,N00,USD,1,,2/17/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000153,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000148,US00,F,NB,,,9,2/17/19,LEARN-020,"20,190,217,234,055.60",,10,10,111020,E,1,0,0,0,0,0,US00,N00,USD,1,,2/17/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000154,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000149,US00,F,NB,,,9,2/17/19,LEARN-020,"20,190,217,234,635.90",,10,10,102020,E,1,0,0,0,0,0,US00,N00,USD,1,,2/17/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000155,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000150,US00,F,NB,,,9,2/17/19,LEARN-020,"20,190,217,235,743.80",,10,10,101020,E,1,0,0,0,0,0,US00,N00,USD,1,,2/17/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000156,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000151,DE00,F,NB,,,9,2/17/19,LEARN-020,"20,190,218,000,958.40",,10,10,113020,D,1,0,0,0,0,0,DE00,E00,EUR,1,,2/17/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000157,RM0000,SAP,,,,,1,,,,,,,DE,,,DE,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000152,US00,F,NB,,,9,2/17/19,LEARN-011,"20,190,218,044,306.60",,10,10,101011,E,1,0,0,0,0,0,US00,N00,USD,1,,2/17/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000158,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000153,US00,F,NB,,,9,2/18/19,LEARN-017,"20,190,218,191,610.30",,10,10,105017,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000159,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000154,US00,F,NB,,,9,2/18/19,LEARN-025,"20,190,218,191,618.10",,10,10,105025,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000160,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000155,US00,F,NB,,,9,2/18/19,LEARN-017,"20,190,218,194,836.90",,10,10,111017,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000161,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000156,US00,F,NB,,,9,2/18/19,LEARN-025,"20,190,218,194,840.00",,10,10,105025,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000162,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000157,US00,F,NB,,,9,2/18/19,LEARN-017,"20,190,218,195,714.20",,10,10,102017,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000163,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000158,US00,F,NB,,,9,2/18/19,LEARN-025,"20,190,218,195,816.00",,10,10,111025,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000164,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000159,US00,F,NB,,,9,2/18/19,LEARN-025,"20,190,218,200,623.90",,10,10,102025,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000165,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000160,US00,F,NB,,,9,2/18/19,LEARN-028,"20,190,218,222,539.10",,10,10,105028,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000166,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000161,US00,F,NB,,,9,2/18/19,LEARN-028,"20,190,218,223,030.30",,10,10,111028,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000167,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000162,US00,F,NB,,,9,2/18/19,LEARN-028,"20,190,218,223,324.40",,10,10,102028,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000168,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000163,US00,F,NB,,,9,2/18/19,LEARN-005,"20,190,219,003,459.50",,10,10,105005,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000169,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000164,US00,F,NB,,,9,2/18/19,LEARN-005,"20,190,219,013,252.90",,10,10,111005,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000170,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000165,US00,F,NB,,,9,2/18/19,LEARN-005,"20,190,219,014,520.80",,10,10,102005,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000171,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000166,US00,F,NB,,,9,2/18/19,LEARN-006,"20,190,219,034,756.20",,10,10,105006,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000172,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000167,US00,F,NB,,,9,2/18/19,LEARN-006,"20,190,219,041,439.90",,10,10,111006,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000173,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000168,US00,F,NB,,,9,2/18/19,LEARN-006,"20,190,219,041,635.80",,10,10,111006,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000174,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000169,US00,F,NB,,,9,2/18/19,LEARN-006,"20,190,219,042,712.00",,10,10,102006,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000175,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000170,US00,F,NB,,,9,2/18/19,LEARN-006,"20,190,219,044,126.60",,10,10,102006,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000176,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000171,US00,F,NB,,,9,2/18/19,LEARN-035,"20,190,219,044,231.00",,10,10,105035,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000177,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000172,US00,F,NB,,,9,2/18/19,LEARN-006,"20,190,219,044,306.20",,10,10,102006,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000178,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000173,US00,F,NB,,,9,2/18/19,LEARN-035,"20,190,219,051,520.40",,10,10,111035,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000179,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000174,US00,F,NB,,,9,2/18/19,LEARN-035,"20,190,219,052,114.20",,10,10,102035,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000180,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000175,US00,F,NB,,,9,2/18/19,LEARN-035,"20,190,219,052,506.90",,10,10,102035,E,1,0,0,0,0,0,US00,N00,USD,1,,2/18/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000181,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000176,US00,F,NB,,,9,2/19/19,LEARN-033,"20,190,219,184,122.50",,10,10,105033,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000182,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000177,US00,F,NB,,,9,2/19/19,LEARN-033,"20,190,219,191,403.30",,10,10,111033,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000183,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000178,US00,F,NB,,,9,2/19/19,LEARN-033,"20,190,219,193,116.00",,10,10,102033,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000184,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000179,US00,F,NB,,,9,2/19/19,LEARN-036,"20,190,219,202,854.60",,10,10,105036,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000185,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
140,4500000180,US00,F,NB,,,9,2/19/19,LEARN-036,"20,190,219,212,120.70",,10,10,111036,E,1,0,0,0,0,0,US00,N00,USD,1,,2/19/19,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,00/00/0000,,,00/00/0000,,,,,,,,,,,,,,0,,1000000186,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,00/00/0000,,,,,
