CLIENT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KDIFF,KWERT,WAERK,KSTEU,KINAK,KOAID,ZAEKO,KFAKTOR,KDUPL,KFAKTOR1,KZBZG,KSTBS,KONMS,KONWS,KWAEH,KWERT_K,KFKIV,KMPRS,PRSQU,TXJLV,KBFLAG,KOUPD,KMXAW,KMXWR,KAWRT_K,KUNNR,KVARC,VARCOND,KTREL,MDFLG,_DATAAGING,CPF_GUID,KAQTY,VAL_ZERO
140,1000000161,10,21,1,M,NAVM,2.01902E+13,B,"4,518.09",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000161,10,35,1,M,SKTO,2.01902E+13,A,"4,518.09",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000161,10,60,1,M,WOTB,2.01902E+13,C,200,22.59,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"4,518.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000162,0,10,1,M,ZA01,2.01902E+13,A,"2,180.00",15.3,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,333.54,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000162,10,1,1,M,PBXX,2.01902E+13,C,200,10.9,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,180.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000162,10,10,1,M,ZA01,2.01902E+13,A,"2,180.00",15.3,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,333.54,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000162,10,21,1,M,NAVM,2.01902E+13,B,"2,513.54",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000162,10,35,1,M,SKTO,2.01902E+13,A,"2,513.54",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000162,10,60,1,M,WOTB,2.01902E+13,C,200,12.57,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,514.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000163,10,1,1,M,PBXX,2.01902E+13,C,200,13.9,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,780.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000163,10,10,1,M,ZA01,2.01902E+13,A,"2,780.00",15.27,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,424.51,USD,C,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000163,10,21,1,M,NAVM,2.01902E+13,B,"3,204.51",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000163,10,35,1,M,SKTO,2.01902E+13,A,"3,204.51",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000163,10,60,1,M,WOTB,2.01902E+13,C,200,16.02,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,204.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000164,0,10,1,M,ZA01,2.01902E+13,A,"3,788.00",14.06,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,532.59,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000164,10,1,1,M,PBXX,2.01902E+13,C,200,18.94,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,788.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000164,10,10,1,M,ZA01,2.01902E+13,A,"3,788.00",14.06,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,532.59,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000164,10,21,1,M,NAVM,2.01902E+13,B,"4,320.59",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000164,10,35,1,M,SKTO,2.01902E+13,A,"4,320.59",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000164,10,60,1,M,WOTB,2.01902E+13,C,200,21.6,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"4,320.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000165,0,10,1,M,ZA01,2.01902E+13,A,"3,350.00",15.1,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,505.85,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000165,10,1,1,M,PBXX,2.01902E+13,C,200,16.75,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,350.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000165,10,10,1,M,ZA01,2.01902E+13,A,"3,350.00",15.1,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,505.85,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000165,10,21,1,M,NAVM,2.01902E+13,B,"3,855.85",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000165,10,35,1,M,SKTO,2.01902E+13,A,"3,855.85",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000165,10,60,1,M,WOTB,2.01902E+13,C,200,19.28,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,856.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000166,0,10,1,M,ZA01,2.01902E+13,A,"3,062.00",18.03,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,552.08,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000166,10,1,1,M,PBXX,2.01902E+13,C,200,15.31,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,062.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000166,10,10,1,M,ZA01,2.01902E+13,A,"3,062.00",18.03,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,552.08,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000166,10,21,1,M,NAVM,2.01902E+13,B,"3,614.08",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000166,10,35,1,M,SKTO,2.01902E+13,A,"3,614.08",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000166,10,60,1,M,WOTB,2.01902E+13,C,200,18.07,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,614.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000167,0,10,1,M,ZA01,2.01902E+13,A,"3,086.00",13.59,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,419.39,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000167,10,1,1,M,PBXX,2.01902E+13,C,200,15.43,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,086.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000167,10,10,1,M,ZA01,2.01902E+13,A,"3,086.00",13.59,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,419.39,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000167,10,21,1,M,NAVM,2.01902E+13,B,"3,505.39",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000167,10,35,1,M,SKTO,2.01902E+13,A,"3,505.39",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000167,10,60,1,M,WOTB,2.01902E+13,C,200,17.53,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,506.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000168,0,10,1,M,ZA01,2.01902E+13,A,"3,560.00",11.15,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,396.94,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000168,10,1,1,M,PBXX,2.01902E+13,C,200,17.8,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,560.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000168,10,10,1,M,ZA01,2.01902E+13,A,"3,560.00",11.15,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,396.94,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000168,10,21,1,M,NAVM,2.01902E+13,B,"3,956.94",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000168,10,35,1,M,SKTO,2.01902E+13,A,"3,956.94",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000168,10,60,1,M,WOTB,2.01902E+13,C,200,19.78,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,956.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000169,0,10,1,M,ZA01,2.01902E+13,A,"2,596.00",14.12,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,366.56,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000169,10,1,1,M,PBXX,2.01902E+13,C,200,12.98,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,596.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000169,10,10,1,M,ZA01,2.01902E+13,A,"2,596.00",14.12,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,366.56,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000169,10,21,1,M,NAVM,2.01902E+13,B,"2,962.56",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000169,10,35,1,M,SKTO,2.01902E+13,A,"2,962.56",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000169,10,60,1,M,WOTB,2.01902E+13,C,200,14.81,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,962.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000170,10,1,1,M,PBXX,2.01902E+13,C,200,14.58,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,916.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000170,10,10,1,M,ZA01,2.01902E+13,A,"2,916.00",13.87,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,404.45,USD,C,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000170,10,21,1,M,NAVM,2.01902E+13,B,"3,320.45",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000170,10,35,1,M,SKTO,2.01902E+13,A,"3,320.45",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000170,10,60,1,M,WOTB,2.01902E+13,C,200,16.6,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,320.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000171,10,1,1,M,PBXX,2.01902E+13,C,200,13.76,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,752.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000171,10,10,1,M,ZA01,2.01902E+13,A,"2,752.00",16.06,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,441.97,USD,C,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000171,10,21,1,M,NAVM,2.01902E+13,B,"3,193.97",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000171,10,35,1,M,SKTO,2.01902E+13,A,"3,193.97",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000171,10,60,1,M,WOTB,2.01902E+13,C,200,15.97,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,194.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000172,0,10,1,M,ZA01,2.01902E+13,A,"2,260.00",11.3,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,248.6,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000172,10,1,1,M,PBXX,2.01902E+13,C,200,11.3,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,260.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000172,10,10,1,M,ZA01,2.01902E+13,A,"2,260.00",11.3,,0,0,,0,0,C,,,,,D,,0,,0,,,,,,,,0,255.38,USD,C,,A,1,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000172,10,21,1,M,NAVM,2.01902E+13,B,"2,515.38",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000172,10,35,1,M,SKTO,2.01902E+13,A,"2,515.38",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000172,10,60,1,M,WOTB,2.01902E+13,C,200,12.58,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,516.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000173,10,1,1,M,PBXX,2.01902E+13,C,200,17.89,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,578.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000173,10,21,1,M,NAVM,2.01902E+13,B,"3,578.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000173,10,35,1,M,SKTO,2.01902E+13,A,"3,578.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000173,10,60,1,M,WOTB,2.01902E+13,C,200,17.89,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,578.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000174,10,1,1,M,PBXX,2.01902E+13,C,200,17.89,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,578.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000174,10,21,1,M,NAVM,2.01902E+13,B,"3,578.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000174,10,35,1,M,SKTO,2.01902E+13,A,"3,578.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000174,10,60,1,M,WOTB,2.01902E+13,C,200,17.89,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,578.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000175,10,1,1,M,PBXX,2.01902E+13,C,200,18.35,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,670.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000175,10,21,1,M,NAVM,2.01902E+13,B,"3,670.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000175,10,35,1,M,SKTO,2.01902E+13,A,"3,670.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000175,10,60,1,M,WOTB,2.01902E+13,C,200,18.35,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,670.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000176,10,1,1,M,PBXX,2.01902E+13,C,200,18.35,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,670.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000176,10,21,1,M,NAVM,2.01902E+13,B,"3,670.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000176,10,35,1,M,SKTO,2.01902E+13,A,"3,670.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000176,10,60,1,M,WOTB,2.01902E+13,C,200,18.35,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,670.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000177,10,1,1,M,PBXX,2.01902E+13,C,200,10,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,000.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000177,10,10,1,M,ZA01,2.01902E+13,A,"2,000.00",10,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,200,USD,C,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000177,10,21,1,M,NAVM,2.01902E+13,B,"2,200.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000177,10,35,1,M,SKTO,2.01902E+13,A,"2,200.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000177,10,60,1,M,WOTB,2.01902E+13,C,200,11,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"2,200.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000178,10,1,1,M,PBXX,2.01902E+13,C,200,18.35,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,670.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000178,10,10,1,M,ZA01,2.01902E+13,A,"3,670.00",18.35,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,673.45,USD,C,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000178,10,21,1,M,NAVM,2.01902E+13,B,"4,343.45",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000178,10,35,1,M,SKTO,2.01902E+13,A,"4,343.45",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000178,10,60,1,M,WOTB,2.01902E+13,C,200,21.72,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"4,344.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000179,10,1,1,M,PBXX,2.01902E+13,C,200,15,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"3,000.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000179,10,10,1,M,ZA01,2.01902E+13,A,"3,000.00",15,,0,0,,0,0,C,,,,,C,,0,,0,,,,,,,,0,450,USD,C,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000179,10,21,1,M,NAVM,2.01902E+13,B,"3,450.00",0,USD,1,0,,0,0,N,X,,,,A,,0,,0,,,,,,,,0,0,USD,A,,D,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000179,10,35,1,M,SKTO,2.01902E+13,A,"3,450.00",0,,0,0,,0,0,E,X,,,,A,X,0,,0,,,,,,,,0,0,USD,A,,A,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000179,10,60,1,M,WOTB,2.01902E+13,C,200,17.25,USD,1,1,EA,1,1,,X,,,,A,,0,,0,,,,,,,,0,"3,450.00",USD,A,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,,,,0,,,,0,,,,,,00/00/0000,,0,
140,1000000180,10,1,1,M,PBXX,2.01901E+13,C,200,10,USD,1,1,EA,1,1,H,,,,,A,,0,,0,,,,,,,,0,"2,000.00",USD,C,,B,0,0.00E+00,,0.00E+00,,0,,,,0,,X,,,0,,,,0,,,,,,00/00/0000,,0,
