MANDT,MBLNR,MJAHR,ZEILE,LINE_ID,PARENT_ID,LINE_DEPTH,MAA_URZEI,BWART,XAUTO,MATNR,WERKS,LGORT,CHARG,INSMK,ZUSCH,ZUSTD,SOBKZ,LIFNR,KUNNR,KDAUF,KDPOS,KDEIN,PLPLA,SHKZG,WAERS,DMBTR,BNBTR,BUALT,SHKUM,DMBUM,BWTAR,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,LFBJA,LFBNR,LFPOS,SJAHR,SMBLN,SMBLP,ELIKZ,SGTXT,EQUNR,WEMPF,ABLAD,GSBER,KOKRS,PARGB,PARBU,KOSTL,PROJN,AUFNR,ANLN1,ANLN2,XSKST,XSAUF,XSPRO,XSERG,GJAHR,XRUEM,XRUEJ,BUKRS,BELNR,BUZEI,BELUM,BUZUM,RSNUM,RSPOS,KZEAR,PBAMG,KZSTR,UMMAT,UMWRK,UMLGO,UMCHA,UMZST,UMZUS,UMBAR,UMSOK,KZBEW,KZVBR,KZZUG,WEUNB,PALAN,LGNUM,LGTYP,LGPLA,BESTQ
140,4900000031,2016,152,152,0,0,0,561,,ORWN1652,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,153,153,0,0,0,561,,ORWN1653,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,154,154,0,0,0,561,,ORWN1654,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,155,155,0,0,0,561,,ORWN1655,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,156,156,0,0,0,561,,ORWN1656,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,157,157,0,0,0,561,,ORWN1657,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,158,158,0,0,0,561,,ORWN1658,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,159,159,0,0,0,561,,ORWN1659,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,160,160,0,0,0,561,,ORWN1660,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,161,161,0,0,0,561,,ORWN1661,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,162,162,0,0,0,561,,ORWN1662,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,163,163,0,0,0,561,,ORWN1663,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,164,164,0,0,0,561,,ORWN1664,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,165,165,0,0,0,561,,ORWN1665,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,166,166,0,0,0,561,,ORWN1666,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,167,167,0,0,0,561,,ORWN1667,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,168,168,0,0,0,561,,ORWN1668,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,169,169,0,0,0,561,,ORWN1669,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,170,170,0,0,0,561,,ORWN1670,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,171,171,0,0,0,561,,ORWN1671,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,172,172,0,0,0,561,,ORWN1672,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,173,173,0,0,0,561,,ORWN1673,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,174,174,0,0,0,561,,ORWN1674,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,175,175,0,0,0,561,,ORWN1675,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,176,176,0,0,0,561,,ORWN1676,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,177,177,0,0,0,561,,ORWN1677,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,178,178,0,0,0,561,,ORWN1678,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,179,179,0,0,0,561,,ORWN1679,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,180,180,0,0,0,561,,ORWN1680,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,181,181,0,0,0,561,,ORWN1681,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,182,182,0,0,0,561,,ORWN1682,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,183,183,0,0,0,561,,ORWN1683,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,184,184,0,0,0,561,,ORWN1684,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,185,185,0,0,0,561,,ORWN1685,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,186,186,0,0,0,561,,ORWN1686,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,187,187,0,0,0,561,,ORWN1687,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,188,188,0,0,0,561,,ORWN1688,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,189,189,0,0,0,561,,ORWN1689,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,190,190,0,0,0,561,,ORWN1690,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,191,191,0,0,0,561,,ORWN1691,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,192,192,0,0,0,561,,ORWN1692,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,193,193,0,0,0,561,,ORWN1693,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,194,194,0,0,0,561,,ORWN1694,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,195,195,0,0,0,561,,ORWN1695,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,196,196,0,0,0,561,,ORWN1696,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,197,197,0,0,0,561,,ORWN1697,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,198,198,0,0,0,561,,ORWN1698,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,199,199,0,0,0,561,,ORWN1699,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,200,200,0,0,0,561,,ORWN1700,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,201,201,0,0,0,561,,ORWN1701,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,202,202,0,0,0,561,,ORWN1702,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,203,203,0,0,0,561,,ORWN1703,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,204,204,0,0,0,561,,ORWN1704,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,205,205,0,0,0,561,,ORWN1705,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,206,206,0,0,0,561,,ORWN1706,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,207,207,0,0,0,561,,ORWN1707,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,208,208,0,0,0,561,,ORWN1708,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,209,209,0,0,0,561,,ORWN1709,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,210,210,0,0,0,561,,ORWN1710,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,211,211,0,0,0,561,,ORWN1711,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,212,212,0,0,0,561,,ORWN1712,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,213,213,0,0,0,561,,ORWN1713,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,214,214,0,0,0,561,,ORWN1714,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,215,215,0,0,0,561,,ORWN1715,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,216,216,0,0,0,561,,ORWN1716,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,217,217,0,0,0,561,,ORWN1717,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,218,218,0,0,0,561,,ORWN1718,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,219,219,0,0,0,561,,ORWN1719,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,220,220,0,0,0,561,,ORWN1720,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,221,221,0,0,0,561,,ORWN1721,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,222,222,0,0,0,561,,ORWN1722,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,223,223,0,0,0,561,,ORWN1723,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,224,224,0,0,0,561,,ORWN1724,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,225,225,0,0,0,561,,ORWN1725,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,226,226,0,0,0,561,,ORWN1726,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,227,227,0,0,0,561,,ORWN1727,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,228,228,0,0,0,561,,ORWN1728,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,229,229,0,0,0,561,,ORWN1729,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,230,230,0,0,0,561,,ORWN1730,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000031,2016,231,231,0,0,0,561,,ORWN1731,MI00,FG00,,,,,,,,,0,0,,S,USD,"50,000.00",0,"50,000.00",,0,,40,EA,40,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
